District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Kollam,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,1786,1711,1320,1143,941,831,872,838,600,418,320,253,11033
Kollam,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,2744,2931,1657,1464,1158,1259,1313,1144,930,707,474,397,16178
Kollam,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,2,1,0,5,3,3,2,1,1,2,11,3,34
Kollam,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,126,119,111,402,50,152,207,136,101,82,84,72,1642
Kollam,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,125,206,254,405,352,238,188,216,327,264,203,257,3035
Kollam,13.1,Number of Patients operated for cataract,TOTAL,721,959,594,142,445,649,844,362,566,492,180,431,6385
Kollam,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,721,959,594,142,445,649,844,362,566,492,177,431,6382
Kollam,13.3,Number of School children detected with Refractive errors,TOTAL,0,0,314,465,975,1475,587,831,465,668,1465,265,7510
Kollam,13.4,Number of children provided free glasses,TOTAL,0,0,30,37,65,229,356,506,191,385,280,108,2187
Kollam,13.5,Number of eyes collected through eye donation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,13.6,Number of eyes utilised for corneal transplant,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,4,4,4,4,4,4,4,4,4,8,8,8,Data for this item can not be cumulated
Kollam,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,5,5,5,5,5,5,6,6,6,NA,NA,3,Data for this item can not be cumulated
Kollam,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,1284,1290,1665,1248,1306,1294,1293,1287,1275,1283,1282,1271,Data for this item can not be cumulated
Kollam,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,3,3,3,3,3,3,3,3,3,11,11,11,Data for this item can not be cumulated
Kollam,14.05,Number of RKS meetings held during the month,TOTAL,3,3,2,2,4,2,2,2,2,3,4,3,32
Kollam,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,5,5,5,5,5,5,6,6,6,7,7,8,Data for this item can not be cumulated
Kollam,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,114,127,174,153,135,89,155,149,118,123,107,120,1564
Kollam,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,2,2,2,2,2,2,2,2,2,5,5,5,Data for this item can not be cumulated
Kollam,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,18,18,18,18,18,18,18,18,18,18,18,18,Data for this item can not be cumulated
Kollam,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,478,474,806,685,950,567,393,506,519,792,499,603,7272
Kollam,14.10.1.a,Number of male patients admitted (Inpatients) during the month,2. Adults,1665,1995,3095,2447,2648,1751,1231,1212,1427,1937,1272,1296,21976
Kollam,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,452,439,905,659,1361,622,471,483,728,757,648,534,8059
Kollam,14.10.1.b,Number of female patients (Inpatients) admitted during the month,2. Adults,2895,3147,4125,3476,3453,2722,2530,2240,2333,3219,2007,2418,34565
Kollam,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,930,913,1711,1344,2311,1189,864,989,1247,1549,1147,1137,15331
Kollam,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),2. Adults,4560,5142,7220,5923,6101,4473,3761,3452,3760,5156,3279,3714,56541
Kollam,14.10.2.a,Number of death cases of Inpatient males,TOTAL,35,42,40,39,36,29,26,30,29,34,31,24,395
Kollam,14.10.2.b,Number of death cases of Inpatient females,TOTAL,21,19,19,38,26,14,24,25,19,15,15,20,255
Kollam,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,56,61,59,77,62,43,50,55,48,49,46,44,650
Kollam,14.11,In-Patient Head Count at midnight,TOTAL,25232,28699,30992,29948,28019,22984,25916,24727,24250,23332,22800,26842,313741
Kollam,14.12.1,OPD attendance (All),TOTAL,321142,454214,518394,483103,449087,429530,488578,482643,490829,475625,419629,440005,5452779
Kollam,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,1129,1091,987,1073,810,796,920,861,856,785,707,892,10907
Kollam,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,55,66,41,59,56,37,64,81,57,53,52,56,677
Kollam,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,588,710,583,602,659,673,804,1130,781,855,639,795,8819
Kollam,14.14.a,Number of patients given AYUSH treatment,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,837,1082,657,704,437,613,794,796,1008,907,790,604,9229
Kollam,14.14.c,Number of Adolescents counselled,TOTAL,36,75,48,39,54,53,57,77,100,88,104,257,988
Kollam,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,7536,11094,16875,12525,10819,10791,13892,12188,12630,12619,11876,13435,146280
Kollam,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,33,34,54,52,37,35,61,38,45,58,54,57,558
Kollam,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,331,451,633,544,503,503,637,776,770,536,356,636,6676
Kollam,15.1.2.a,Number of HIV tests conducted on males,2. Number Positive,1,1,0,4,5,3,1,1,0,4,2,1,23
Kollam,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,593,749,859,852,817,630,985,998,1067,483,504,983,9520
Kollam,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),2. Number Positive,0,3,0,5,1,3,2,1,1,0,1,0,17
Kollam,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,1511,1312,1395,1384,1404,1221,1469,1411,1327,1047,1129,1757,16367
Kollam,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),2. Number Positive,2,1,0,1,0,0,0,0,0,2,4,1,11
Kollam,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,2435,2512,2887,2780,2724,2354,3091,3185,3164,2066,1989,3376,32563
Kollam,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),2. Number Positive,3,5,0,10,6,6,3,2,1,6,7,2,51
Kollam,15.2,Number of Widal tests conducted,Number tested,104,183,650,538,423,320,655,489,478,397,386,369,4992
Kollam,15.3.a,Number of VDRL tests conducted on males,Number tested,110,89,43,53,68,75,107,56,69,110,45,54,879
Kollam,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,110,288,263,325,205,185,274,160,125,118,142,290,2485
Kollam,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,1394,1294,1257,1270,1215,1193,1391,1295,1247,1310,1310,1365,15541
Kollam,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,1614,1671,1563,1648,1488,1453,1772,1511,1441,1538,1497,1709,18905
Kollam,15.4.1,Number of blood smears examined for Malaria,TOTAL,8705,9061,18653,12228,25992,13742,15060,13814,13542,13030,12519,15454,171800
Kollam,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,1,3,5,1,3,4,2,2,1,2,1,1,26
Kollam,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,0,0,0,0,1,0,0,0,0,2,0,0,3
Kollam,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,6300,9040,5550,4220,6950,NA,11880,12260,16220,9860,14110,NA,96390
Kollam,16.1.1,Stock position of DPT vaccines,2. Stocks Received,10000,5000,5000,10000,10000,NA,7500,10000,0,10000,0,NA,67500
Kollam,16.1.1,Stock position of DPT vaccines,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.1,Stock position of DPT vaccines,4. Stock Distributed,7260,8490,6330,7270,6970,NA,7120,6040,6360,5750,4630,NA,66220
Kollam,16.1.1,Stock position of DPT vaccines,5. Total Stock,9040,5550,4220,6950,9980,0,12260,16220,9860,14110,9480,0,97670
Kollam,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,9300,3150,3050,4700,5100,NA,10400,10170,8990,7140,10190,NA,72190
Kollam,16.1.1A,Stock Position of Pentavalent,2. Stocks Received,NA,10000,10000,10000,10000,NA,6000,6000,6000,10000,9000,NA,77000
Kollam,16.1.1A,Stock Position of Pentavalent,3. Unusable Stock,NA,NA,NA,NA,8150,NA,NA,0,0,0,0,NA,8150
Kollam,16.1.1A,Stock Position of Pentavalent,4. Stock Distributed,6150,10100,8350,9600,8150,NA,6230,7180,7850,6950,6350,NA,76910
Kollam,16.1.1A,Stock Position of Pentavalent,5. Total Stock,3150,3050,4700,5100,-1200,0,10170,8990,7140,10190,12840,0,64130
Kollam,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,30400,15700,12300,15800,20100,NA,2600,700,6000,11000,6320,NA,120920
Kollam,16.1.2,Stock position of OPV vaccines,2. Stocks Received,0,20000,20000,20000,10000,NA,20000,25000,25000,273940,273940,NA,687880
Kollam,16.1.2,Stock position of OPV vaccines,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.2,Stock position of OPV vaccines,4. Stock Distributed,14700,23400,16500,15700,21400,NA,21900,19700,20000,278620,273700,NA,705620
Kollam,16.1.2,Stock position of OPV vaccines,5. Total Stock,15700,12300,15800,20100,8700,0,700,6000,11000,6320,6560,0,103180
Kollam,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,12450,6150,5400,6340,3340,NA,3490,3330,13250,18180,8870,NA,80800
Kollam,16.1.3,Stock position of TT vaccines,2. Stocks Received,0,8000,10000,12000,20000,NA,20000,21000,15000,0,24000,NA,130000
Kollam,16.1.3,Stock position of TT vaccines,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.3,Stock position of TT vaccines,4. Stock Distributed,6300,8750,9060,15000,16220,NA,20160,11080,10070,9310,2660,NA,108610
Kollam,16.1.3,Stock position of TT vaccines,5. Total Stock,6150,5400,6340,3340,7120,0,3330,13250,18180,8870,30210,0,102190
Kollam,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.4,Stock position of DT vaccines,2. Stocks Received,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.4,Stock position of DT vaccines,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.4,Stock position of DT vaccines,4. Stock Distributed,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.4,Stock position of DT vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,1580,7850,13620,9840,6030,NA,7080,12930,8840,15710,11340,NA,94820
Kollam,16.1.5,Stock position of BCG vaccines,2. Stocks Received,10000,10000,0,0,10000,NA,10000,0,10000,0,0,NA,50000
Kollam,16.1.5,Stock position of BCG vaccines,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.5,Stock position of BCG vaccines,4. Stock Distributed,3730,4230,3780,3810,3830,NA,4150,4090,3130,4370,2050,NA,37170
Kollam,16.1.5,Stock position of BCG vaccines,5. Total Stock,7850,13620,9840,6030,12200,0,12930,8840,15710,11340,9290,0,107650
Kollam,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,950,6675,2520,7660,7870,NA,6290,5910,6770,8010,8850,NA,61505
Kollam,16.1.6,Stock position of Measles vaccines,2. Stocks Received,10000,2000,10000,5000,5000,NA,5000,5000,5000,5000,5000,NA,57000
Kollam,16.1.6,Stock position of Measles vaccines,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.6,Stock position of Measles vaccines,4. Stock Distributed,4275,6155,4860,4790,4995,NA,5380,4140,3760,4160,4445,NA,46960
Kollam,16.1.6,Stock position of Measles vaccines,5. Total Stock,6675,2520,7660,7870,7875,0,5910,6770,8010,8850,9405,0,71545
Kollam,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.7,Stock position of JE vaccines,2. Stocks Received,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.7,Stock position of JE vaccines,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.7,Stock position of JE vaccines,4. Stock Distributed,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.7,Stock position of JE vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,2100,400,1700,1700,1250,NA,2350,550,830,980,880,NA,12740
Kollam,16.1.8,Stock position of Hepatitis B vaccines,2. Stocks Received,0,2000,1000,900,0,NA,600,2100,1200,1000,500,NA,9300
Kollam,16.1.8,Stock position of Hepatitis B vaccines,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.1.8,Stock position of Hepatitis B vaccines,4. Stock Distributed,1700,700,1000,1350,750,NA,2400,1820,1050,1100,1000,NA,12870
Kollam,16.1.8,Stock position of Hepatitis B vaccines,5. Total Stock,400,1700,1700,1250,500,0,550,830,980,880,380,0,9170
Kollam,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,6430,4825,3060,2660,2540,NA,2490,2390,1840,1740,1690,NA,29665
Kollam,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),2. Stocks Received,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),4. Stock Distributed,1605,1765,400,120,0,NA,100,550,100,50,450,NA,5140
Kollam,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),5. Total Stock,4825,3060,2660,2540,2540,0,2390,1840,1740,1690,1240,0,24525
Kollam,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,814080,577200,380640,380640,380640,NA,486480,153840,143760,128640,118560,NA,3564480
Kollam,16.2.2,Stock Position of Condoms (to be used for Family Planning),2. Stocks Received,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.2.2,Stock Position of Condoms (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.2.2,Stock Position of Condoms (to be used for Family Planning),4. Stock Distributed,236880,196560,0,0,NA,NA,332640,10080,15120,10080,60480,NA,861840
Kollam,16.2.2,Stock Position of Condoms (to be used for Family Planning),5. Total Stock,577200,380640,380640,380640,380640,0,153840,143760,128640,118560,58080,0,2702640
Kollam,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,0,2400,1200,300,200,NA,0,11400,2200,2200,2200,NA,22100
Kollam,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),2. Stocks Received,5200,0,0,0,0,NA,12000,0,0,0,0,NA,17200
Kollam,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),4. Stock Distributed,2800,1200,900,100,NA,NA,600,9200,0,0,400,NA,15200
Kollam,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),5. Total Stock,2400,1200,300,200,200,0,11400,2200,2200,2200,1800,0,24100
Kollam,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,0,0,0,0,0,NA,0,3900,300,300,300,NA,4800
Kollam,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),2. Stocks Received,0,0,0,0,0,NA,4200,0,0,0,0,NA,4200
Kollam,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),4. Stock Distributed,0,0,0,0,0,NA,300,3600,0,0,300,NA,4200
Kollam,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,3900,300,300,300,0,0,4800
Kollam,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,200,0,0,500,100,NA,100,100,0,0,0,NA,1000
Kollam,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),2. Stocks Received,0,0,700,0,0,NA,0,0,0,0,0,NA,700
Kollam,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,NA,0,0,0,0,0,NA,0
Kollam,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),4. Stock Distributed,200,0,200,400,NA,NA,100,100,0,0,0,NA,1000
Kollam,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),5. Total Stock,0,0,500,100,100,0,0,0,0,0,0,0,700
Kollam,16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.01,Stock Position of Oxytocin Injection,2. Stocks Received,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.01,Stock Position of Oxytocin Injection,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.01,Stock Position of Oxytocin Injection,4. Stock Distributed,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.01,Stock Position of Oxytocin Injection,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,16.3.02,Stock Position of Gloves,1. Balance From Previous Month,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.02,Stock Position of Gloves,2. Stocks Received,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.02,Stock Position of Gloves,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.02,Stock Position of Gloves,4. Stock Distributed,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.02,Stock Position of Gloves,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.03,Stock Position of MVA Syringes,2. Stocks Received,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.03,Stock Position of MVA Syringes,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.03,Stock Position of MVA Syringes,4. Stock Distributed,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.03,Stock Position of MVA Syringes,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollam,16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.04,Stock Position of Fluconazole Tablets,2. Stocks Received,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.04,Stock Position of Fluconazole Tablets,3. Unusable Stock,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.04,Stock Position of Fluconazole Tablets,4. Stock Distributed,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0
Kollam,16.3.04,Stock Position of Fluconazole Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
