District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Muzaffarpur,16.2.2,Stock Position of Condoms (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.01,Stock Position of Oxytocin Injection,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.01,Stock Position of Oxytocin Injection,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.01,Stock Position of Oxytocin Injection,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.01,Stock Position of Oxytocin Injection,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.02,Stock Position of Gloves,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.02,Stock Position of Gloves,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.02,Stock Position of Gloves,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.02,Stock Position of Gloves,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.02,Stock Position of Gloves,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.03,Stock Position of MVA Syringes,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.03,Stock Position of MVA Syringes,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.03,Stock Position of MVA Syringes,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.03,Stock Position of MVA Syringes,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.04,Stock Position of Fluconazole Tablets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.04,Stock Position of Fluconazole Tablets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.04,Stock Position of Fluconazole Tablets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.04,Stock Position of Fluconazole Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.05,Stock Position of Blood Transfusion Sets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.05,Stock Position of Blood Transfusion Sets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.05,Stock Position of Blood Transfusion Sets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.05,Stock Position of Blood Transfusion Sets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.07,Stock Position of IFA Tablets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.07,Stock Position of IFA Tablets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.07,Stock Position of IFA Tablets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.07,Stock Position of IFA Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.08,Stock Position of IFA Syrup (Paediatric),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.08,Stock Position of IFA Syrup (Paediatric),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.08,Stock Position of IFA Syrup (Paediatric),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.08,Stock Position of IFA Syrup (Paediatric),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.10,Stock Position of Vitamin A solution,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.10,Stock Position of Vitamin A solution,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.10,Stock Position of Vitamin A solution,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.10,Stock Position of Vitamin A solution,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.11,Stock of ORS (New WHO formulation),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.11,Stock of ORS (New WHO formulation),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.11,Stock of ORS (New WHO formulation),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,16.3.11,Stock of ORS (New WHO formulation),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarpur,16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,6322,9500,9500,2050,10500,20500,35500,15500,20500,20000,19600,19600,189072
Muzaffarpur,16.4.1,Stock Position of 0.1 ml Syringes(AD),2. Stocks Received,15000,25000,0,15000,20000,25000,15000,20000,12000,13000,NA,NA,160000
Muzaffarpur,16.4.1,Stock Position of 0.1 ml Syringes(AD),3. Unusable Stock,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0
Muzaffarpur,16.4.1,Stock Position of 0.1 ml Syringes(AD),4. Stock Distributed,11768,25000,7450,6550,10000,10000,35000,15000,12500,13400,NA,NA,146668
Muzaffarpur,16.4.1,Stock Position of 0.1 ml Syringes(AD),5. Total Stock,9554,9500,2050,10500,20500,35500,15500,20500,20000,19600,19600,19600,202404
Muzaffarpur,16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,54130,45000,45000,0,20500,42400,31200,43200,90000,102000,102000,102000,677430
Muzaffarpur,16.4.2,Stock Position of 0.5 ml Syringes(AD),2. Stocks Received,100000,100000,0,125000,125000,100000,100000,125000,125000,125000,NA,NA,1025000
Muzaffarpur,16.4.2,Stock Position of 0.5 ml Syringes(AD),3. Unusable Stock,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0
Muzaffarpur,16.4.2,Stock Position of 0.5 ml Syringes(AD),4. Stock Distributed,106130,100000,45000,104500,103100,111200,88000,78200,113000,155000,NA,NA,1004130
Muzaffarpur,16.4.2,Stock Position of 0.5 ml Syringes(AD),5. Total Stock,48000,45000,0,20500,42400,31200,43200,90000,102000,72000,102000,102000,698300
Muzaffarpur,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,140,6050,10000,1025,210,1100,3250,2300,8310,10900,10900,10900,65085
Muzaffarpur,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),2. Stocks Received,8000,10000,0,5000,10000,20000,10000,12000,15000,12000,NA,NA,102000
Muzaffarpur,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),3. Unusable Stock,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0
Muzaffarpur,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),4. Stock Distributed,3090,6050,5025,5815,9110,17850,10950,5990,12410,7300,NA,NA,83590
Muzaffarpur,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),5. Total Stock,5050,10000,4975,210,1100,3250,2300,8310,10900,15600,10900,10900,83495
Muzaffarpur,17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,5
Muzaffarpur,17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,2. Between 1 week & 4 weeks of birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,2. Between 1 week & 4 weeks of birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,4
Muzaffarpur,17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,2. Between 1 week & 4 weeks of birth,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2
Muzaffarpur,17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,3. Total,NA,NA,NA,NA,NA,NA,1,NA,4,1,NA,NA,6
Muzaffarpur,17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,NA,NA,NA,1,NA,NA,1,2,NA,NA,1,NA,5
Muzaffarpur,17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",2. Between 1 week & 4 weeks of birth,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2
Muzaffarpur,17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",3. Total,NA,NA,NA,1,NA,NA,1,4,NA,NA,1,NA,7
Muzaffarpur,17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,2. Between 1 year & 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4
Muzaffarpur,17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4
Muzaffarpur,17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
Muzaffarpur,17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,2. Between 1 year & 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
Muzaffarpur,17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,2. Between 1 year & 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,2. Between 1 year & 5 years,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,3
Muzaffarpur,17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,3. Total,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,3
Muzaffarpur,17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,NA,NA,NA,NA,NA,3,2,3,NA,1,6,NA,15
Muzaffarpur,17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",2. Between 1 year & 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,2,11
Muzaffarpur,17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",3. Total,NA,NA,NA,NA,NA,3,2,3,NA,10,6,2,26
Muzaffarpur,17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2
Muzaffarpur,17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2
Muzaffarpur,17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
Muzaffarpur,17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
Muzaffarpur,17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muzaffarpur,17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
