District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Nanded,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,1,0,0,0,0,0,2,0,1,0,0,13,17
Nanded,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,257,300,309,367,375,382,351,372,357,461,377,288,4196
Nanded,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,233,227,252,286,251,301,362,365,387,358,396,427,3845
Nanded,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,57,47,50,60,40,50,45,51,76,65,79,60,680
Nanded,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,21,31,62,73,40,16,34,45,48,69,41,45,525
Nanded,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nanded,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,568,605,673,786,706,749,792,833,868,953,893,820,9246
Nanded,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,422,370,393,483,499,395,482,526,550,583,467,532,5702
Nanded,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,14,80,91,82,96,76,60,102,57,54,78,42,832
Nanded,9.06,Number of IUCD removals,TOTAL,205,376,323,156,137,216,154,144,153,151,191,174,2380
Nanded,9.07,Number of Oral Pills cycles distributed,TOTAL,6319,7840,7209,7012,7404,6913,7484,6962,7038,7358,7107,6829,85475
Nanded,9.08,Number of Condom pieces distributed,TOTAL,26296,24105,28211,26391,29457,24112,24415,25902,23760,25868,24715,23670,306902
Nanded,9.09,Number of Centchroman (weekly) pills given,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,299,250,258,99,54,143,203,13,73,86,79,41,1598
Nanded,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,0,0,0,0,0,0,0,0,3,0,0,1,4
Nanded,9.11.2.a,Number of failures following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,9.11.2.b,Number of failures following female sterilization,TOTAL,0,0,0,0,0,3,0,0,21,0,0,7,31
Nanded,9.11.3.a,Number of deaths following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,9.11.3.b,Number of deaths following female sterilization,TOTAL,0,0,0,0,0,0,0,0,1,0,0,0,1
Nanded,9.12,Number of Institutions having NSV trained doctors,TOTAL,4,2,4,3,2,11,11,3,3,1,2,3,Data for this item can not be cumulated
Nanded,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,3334,4888,5005,5099,5384,5377,6090,5627,5724,5960,5265,5186,62939
Nanded,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,4947,5044,5673,5331,5549,5956,6496,5984,6028,6829,5294,5307,68438
Nanded,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,4632,4633,5158,5368,5221,5705,5664,5675,5786,6679,5885,5459,65865
Nanded,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,4677,4630,5046,5236,5420,5725,5779,5348,5616,6832,5705,5852,65866
Nanded,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,4419,4929,4942,5142,5134,5980,6051,5017,4866,5536,5296,5365,62677
Nanded,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,4947,5022,5655,5331,5542,5961,6481,6007,5987,6829,5306,5298,68366
Nanded,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,4638,4634,5150,5367,5212,5721,5646,5696,5741,6679,5888,5445,65817
Nanded,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,4667,4646,5056,5232,5418,5699,5776,5388,5587,6832,5705,5796,65802
Nanded,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,2154,2273,1801,1862,2535,2038,2442,1950,1608,1737,1325,1534,23259
Nanded,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,4451,4506,5249,5304,5396,5384,5481,4725,4984,5832,5335,5363,62010
Nanded,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,4747,4363,4932,4482,4719,4932,3693,4441,5359,6558,5622,5521,59369
Nanded,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,2339,2220,2673,2651,2751,2747,2808,2418,2529,2899,2700,2775,31510
Nanded,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,2098,2230,2512,2548,2564,2507,2588,2256,2353,2704,2505,2518,29383
Nanded,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,4437,4450,5185,5199,5315,5254,5396,4674,4882,5603,5205,5293,60893
Nanded,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,4747,4363,4932,4482,4719,4932,3693,4441,5377,6558,5622,5521,59387
Nanded,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,4747,4363,4932,4482,4719,4932,3693,4441,5369,6558,5622,5521,59379
Nanded,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,0
Nanded,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,607,640,537,618,872,816,702,613,685,901,1165,1115,9271
Nanded,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,502,595,522,580,805,744,714,591,666,839,1018,971,8547
Nanded,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,1109,1235,1059,1198,1677,1560,1416,1204,1351,1740,2183,2086,17818
Nanded,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,2227,2526,3826,7836,9197,7654,3749,3942,3697,4913,3976,3981,57524
Nanded,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,2037,2227,3625,7303,9678,7996,5461,4931,4828,5385,3769,3157,60397
Nanded,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,2102,2357,3344,6482,8569,7061,5415,5658,5271,6577,4118,2965,59919
Nanded,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,2,16,0,0,4,0,18,4,0,10,0,0,54
Nanded,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,2259,2196,2241,2298,2264,2187,2295,2103,2312,2275,2239,2211,26880
Nanded,10.4.2,Number of Immunisation sessions held during the month,TOTAL,2259,2196,2241,2298,2264,2187,2295,2103,2312,2275,2238,2211,26879
Nanded,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,706,843,734,1007,863,904,860,861,929,931,943,897,10478
Nanded,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,4446,4486,5122,5214,7969,5475,5336,4621,5275,5441,6432,8316,68133
Nanded,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,2951,2961,3023,3213,13838,2992,3361,2647,3161,3273,13134,3381,57935
Nanded,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,2529,2596,2820,3098,14095,2994,3285,2699,3179,3070,13219,3485,57069
Nanded,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,11,12,7,1,12,5,3,0,5,3,26,6,91
Nanded,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,220,194,223,429,472,208,158,136,186,141,122,157,2646
Nanded,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,345,439,140,687,777,473,233,206,251,178,254,184,4167
Nanded,13.1,Number of Patients operated for cataract,TOTAL,922,812,840,988,1205,1129,975,1329,1381,1393,1386,1545,13905
Nanded,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,896,788,824,958,1190,1130,961,1208,1368,945,1373,1657,13298
Nanded,13.3,Number of School children detected with Refractive errors,TOTAL,5,0,72,587,514,370,355,313,383,101,85,212,2997
Nanded,13.4,Number of children provided free glasses,TOTAL,0,0,0,0,23,7,12,0,7,0,17,165,231
Nanded,13.5,Number of eyes collected through eye donation,TOTAL,2,NA,2,10,8,0,22,6,10,4,8,8,80
Nanded,13.6,Number of eyes utilised for corneal transplant,TOTAL,1,NA,0,2,2,0,8,4,4,2,1,2,26
Nanded,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,17,18,17,15,17,18,16,17,17,18,16,18,Data for this item can not be cumulated
Nanded,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,27,25,11,10,29,28,29,32,30,31,29,27,Data for this item can not be cumulated
Nanded,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,1031,924,916,852,944,805,803,746,722,1059,947,856,Data for this item can not be cumulated
Nanded,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,17,16,6,6,17,17,17,16,16,16,16,17,Data for this item can not be cumulated
Nanded,14.05,Number of RKS meetings held during the month,TOTAL,9,12,16,11,20,18,15,18,14,16,15,21,185
Nanded,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,59,54,20,26,58,68,67,58,63,60,63,62,Data for this item can not be cumulated
Nanded,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,1070,1273,1213,1334,1470,1193,1256,1221,1127,1062,1123,1178,14520
Nanded,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,15,15,12,12,14,12,10,15,11,12,13,12,Data for this item can not be cumulated
Nanded,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,5,5,5,8,5,5,3,5,6,6,5,6,Data for this item can not be cumulated
Nanded,14.09.a,Health Facility Services/Patient Services/Stock out rate of essential Drugs,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
Nanded,14.09.b,Health Facility Services/Patient Services/Blood Units Issued on replacement,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
Nanded,14.09.c,Health Facility Services/Patient Services/Total no. of blood units issued in year,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
Nanded,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,1725,1807,1850,2569,2910,2412,1657,1449,2024,1667,1848,2070,23988
Nanded,14.10.1.a,Number of male patients admitted (Inpatients) during the month,2. Adults,4496,5904,5226,7052,6478,5676,4135,3696,4902,4220,4980,5024,61789
Nanded,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,1860,1645,1868,2979,2898,2427,1554,1474,1969,1632,1732,1910,23948
Nanded,14.10.1.b,Number of female patients (Inpatients) admitted during the month,2. Adults,6603,7761,7949,11437,9510,9547,6579,7654,8479,7749,8158,8153,99579
Nanded,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,3585,3452,3718,5548,5808,4839,3211,2923,3993,3299,3580,3980,47936
Nanded,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),2. Adults,11099,13665,13175,18489,15988,15223,10714,11350,13381,11969,13138,13177,161368
Nanded,14.10.2.a,Number of death cases of Inpatient males,TOTAL,6,8,5,2,11,8,4,9,3,3,2,27,88
Nanded,14.10.2.b,Number of death cases of Inpatient females,TOTAL,4,6,0,1,4,3,2,2,5,2,1,31,61
Nanded,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,10,14,5,3,15,11,6,11,8,5,3,58,149
Nanded,14.11,In-Patient Head Count at midnight,TOTAL,14038,13289,14462,15722,18097,15702,14379,14392,15576,13507,15446,16680,181290
Nanded,14.12.1,OPD attendance (All),TOTAL,219371,210665,235065,297889,317555,264573,232516,222365,201447,201512,199966,215679,2818603
Nanded,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,295,34,68,179,278,330,240,690,2030,631,728,452,5955
Nanded,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,1,0,0,1,2,0,0,0,29,2,72,2,109
Nanded,14.13.1.B,"Patient Services/Operation major (General and spinal anaesthesia)/Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc",TOTAL,12,2,1,5,12,8,4,4,595,5,0,5,653
Nanded,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,603,582,571,584,729,665,522,657,596,584,718,721,7532
Nanded,14.13.3,Health Facility Services/Patient Services/Number of post operative Surgical Site infection,TOTAL,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
Nanded,14.14.a,Number of patients given AYUSH treatment,TOTAL,22450,22320,23699,23700,22051,23182,16711,26866,24534,24666,26510,23747,280436
Nanded,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,889,838,690,997,1288,1043,532,1302,1402,660,583,443,10667
Nanded,14.14.c,Number of Adolescents counselled,TOTAL,2844,2678,2753,2946,4099,2301,1871,1899,2017,2835,3003,3038,32284
Nanded,15.1.a,Health Facility Services/Laboratory Testing/Total Number of lab Tests Done,TOTAL,5146,4608,5276,41516,14386,47960,38172,36315,21989,38488,41276,43424,338556
Nanded,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,13229,15224,13629,19490,21173,18453,20137,16033,18981,21057,20140,19228,216774
Nanded,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,632,726,2164,2857,4896,1314,2354,2185,1341,1565,2734,1643,24411
Nanded,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,1804,1835,1961,2303,2210,1967,1964,2117,2888,1661,1882,1100,23692
Nanded,15.1.2.a,Number of HIV tests conducted on males,2. Number Positive,19,17,21,31,40,38,18,25,30,24,23,12,298
Nanded,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,1200,1184,1477,1754,1882,1755,1788,2253,2315,2195,1968,1089,20860
Nanded,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),2. Number Positive,8,10,14,26,24,22,11,15,26,2,16,9,183
Nanded,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,2286,2967,2463,3007,3607,2296,2995,3415,3114,3074,3106,3711,36041
Nanded,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),2. Number Positive,1,0,0,2,0,2,1,0,0,1,5,0,12
Nanded,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,5290,5986,5901,7064,7699,6018,6747,7785,8317,6930,6956,5900,80593
Nanded,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),2. Number Positive,28,27,35,59,64,62,30,40,56,27,44,21,493
Nanded,15.2,Number of Widal tests conducted,Number tested,649,906,712,1094,999,787,739,1427,1427,1374,1819,1449,13382
Nanded,15.3.a,Number of VDRL tests conducted on males,Number tested,222,29,230,110,99,150,157,139,44,77,97,260,1614
Nanded,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,259,76,244,237,244,237,335,282,52,848,366,504,3684
Nanded,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,1092,1538,1459,1426,1375,1121,1234,1288,1495,1457,1430,1876,16791
Nanded,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,1573,1643,1933,1773,1718,1508,1726,1709,1591,2382,1893,2640,22089
Nanded,15.4.1,Number of blood smears examined for Malaria,TOTAL,32355,38989,43102,48439,54593,39763,37023,31272,35321,35687,71699,40729,508972
Nanded,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,2,2,5,3,4,8,0,2,3,3,1,2,35
Nanded,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,0,0,0,0,0,0,0,2,0,0,0,0,2
Nanded,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,1500,1550,1990,4110,4630,6945,7975,19005,12229,779,959,5529,67201
Nanded,16.1.1,Stock position of DPT vaccines,2. Stocks Received,6500,1000,10000,10000,10000,10000,20000,0,10000,10000,20000,40000,147500
Nanded,16.1.1,Stock position of DPT vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanded,16.1.1,Stock position of DPT vaccines,4. Stock Distributed,6450,560,7880,9480,7685,8970,8970,6776,21450,9820,15430,41250,144721
Nanded,16.1.1,Stock position of DPT vaccines,5. Total Stock,1550,1990,4110,4630,6945,7975,19005,12229,779,959,5529,4279,69980
